id_clientes,cliente,endereco,id_concessionarias,data_inclusao,data_atualizacao
177513,Lívia Fábio Rodrigues,"Travessa Libertadores dos Pinhais, 7517",11,2025-03-14 01:45:01.363134+00:00,2025-03-14 01:45:01.363134+00:00
179045,Marcos Alice Campos,"Vila Jardim dos Pássaros, 4401",20,2025-03-19 09:25:01.245954+00:00,2025-03-19 09:25:01.245954+00:00
180860,Nathalia Samuel Almeida,"Praça Visconde do Campo, 6441",13,2025-03-25 16:50:01.300934+00:00,2025-03-25 16:50:01.300934+00:00
182816,André Gustavo Monteiro,"Rua Bandeirantes da Vida, 7379",16,2025-04-01 11:50:01.945915+00:00,2025-04-01 11:50:01.945915+00:00
184348,Carlos Luís Nascimento,"Vila Palmeiras dos Pinhais, 2501",29,2025-04-06 19:30:01.780439+00:00,2025-04-06 19:30:01.780439+00:00
175982,Renata Samuel Cardoso,"Passagem Imperador das Acácias, 3521",5,2025-03-08 18:10:01.719020+00:00,2025-03-08 18:10:01.719020+00:00
177514,Aline João Cardoso,"Largo Xavier da Felicidade, 6840",29,2025-03-14 01:50:01.605734+00:00,2025-03-14 01:50:01.605734+00:00
179046,Lucas Gustavo Cavalcanti,"Rua Sete de Setembro da Prosperidade, 1465",4,2025-03-19 09:30:01.285522+00:00,2025-03-19 09:30:01.285522+00:00
180861,Eduardo Márcia Campos,"Passagem Padre da Liberdade, 1797",14,2025-03-25 16:55:01.501438+00:00,2025-03-25 16:55:01.501438+00:00
182817,Julia Paula Barbosa,"Vila Atlântica do Lago, 2017",26,2025-04-01 11:55:01.132157+00:00,2025-04-01 11:55:01.132157+00:00
184349,Patrícia Alice Moura,"Rodovia Marquês da Liberdade, 4648",25,2025-04-06 19:35:02.006959+00:00,2025-04-06 19:35:02.006959+00:00
175983,Simone Leonardo Castro,"Avenida Vicente das Acácias, 3462",13,2025-03-08 18:15:01.924564+00:00,2025-03-08 18:15:01.924564+00:00
177515,Tiago Ricardo Cavalcanti,"Via Laranjeiras das Américas, 1778",25,2025-03-14 01:55:01.822953+00:00,2025-03-14 01:55:01.822953+00:00
179047,Cristina Larissa Mendes,"Vila Santana da Fonte, 7865",9,2025-03-19 09:35:01.483251+00:00,2025-03-19 09:35:01.483251+00:00
180862,Alexandre Marcos Rodrigues,"Rua Padre da Mata, 5647",8,2025-03-25 17:00:01.666786+00:00,2025-03-25 17:00:01.666786+00:00
182818,Alexandre Ana Cardoso,"Via São Pedro do Campo, 7479",4,2025-04-01 12:00:01.292413+00:00,2025-04-01 12:00:01.292413+00:00
184350,Rebeca Pedro Fernandes,"Rodovia Imperador da Colina, 4155",5,2025-04-06 19:40:01.172148+00:00,2025-04-06 19:40:01.172148+00:00
175984,Luiz Alice Ribeiro,"Avenida Vitória da Inovação, 4813",19,2025-03-08 18:20:02.128927+00:00,2025-03-08 18:20:02.128927+00:00
177516,Alexandre Sofia Silva,"Estrada Santana da Liberdade, 4909",9,2025-03-14 02:00:02.377295+00:00,2025-03-14 02:00:02.377295+00:00
179048,Sara Ricardo Dias,"Alameda Doutor dos Navegantes, 1153",9,2025-03-19 09:40:01.852100+00:00,2025-03-19 09:40:01.852100+00:00
180863,Diego José Moura,"Praça Internacional dos Pinhais, 9629",4,2025-03-25 17:05:01.869350+00:00,2025-03-25 17:05:01.869350+00:00
182819,Rebeca Rafael Barbosa,"Via Zumbi dos Santos, 4023",5,2025-04-01 12:05:01.475380+00:00,2025-04-01 12:05:01.475380+00:00
184351,Marcelo Antônio Rodrigues,"Avenida Pinheiros da Paz, 9259",26,2025-04-06 19:45:01.352461+00:00,2025-04-06 19:45:01.352461+00:00
175985,Daniela Carolina Moura,"Largo Principal da Paz, 6181",28,2025-03-08 18:25:01.277797+00:00,2025-03-08 18:25:01.277797+00:00
177517,Gabriel Fernando Araújo,"Passagem Amazonas das Dunas, 2854",1,2025-03-14 02:05:01.630247+00:00,2025-03-14 02:05:01.630247+00:00
179049,Tatiana Fernando Fernandes,"Via Doutor dos Pinhais, 628",13,2025-03-19 09:45:02.064230+00:00,2025-03-19 09:45:02.064230+00:00
180864,Alexandre Marcos Barros,"Travessa Duque do Vale, 5013",27,2025-03-25 17:10:02.192676+00:00,2025-03-25 17:10:02.192676+00:00
182820,Renata Gustavo Almeida,"Praça Brasil das Dunas, 731",2,2025-04-01 12:10:01.674095+00:00,2025-04-01 12:10:01.674095+00:00
184352,Nathalia Luís Costa,"Praça Coronel da Esperança, 9451",12,2025-04-06 19:50:01.725219+00:00,2025-04-06 19:50:01.725219+00:00
175986,Diego Ricardo Dias,"Praça Voluntários dos Peixes, 4990",3,2025-03-08 18:30:01.300121+00:00,2025-03-08 18:30:01.300121+00:00
177518,Lucas Paula Lima,"Praça Sete de Setembro Vinhedos, 5011",25,2025-03-14 02:10:01.919626+00:00,2025-03-14 02:10:01.919626+00:00
179050,Leonardo Leonardo Rodrigues,"Alameda Santa da Paz, 6369",20,2025-03-19 09:50:01.261707+00:00,2025-03-19 09:50:01.261707+00:00
180865,Beatriz Clara Pereira,"Rodovia Duque da Aventura, 5457",25,2025-03-25 17:15:01.389593+00:00,2025-03-25 17:15:01.389593+00:00
182821,Felipe Ricardo Gomes,"Avenida Laranjeiras da Fonte, 9691",15,2025-04-01 12:15:02.170270+00:00,2025-04-01 12:15:02.170270+00:00
184353,Simone Carolina Monteiro,"Praça Imperador das Américas, 9305",26,2025-04-06 19:55:01.919123+00:00,2025-04-06 19:55:01.919123+00:00
175987,Ana do Fernandes,"Beco Marechal da Pedra, 7162",14,2025-03-08 18:35:01.485522+00:00,2025-03-08 18:35:01.485522+00:00
177519,Tiago Leonardo Campos,"Via Tiradentes das Acácias, 4627",3,2025-03-14 02:15:02.300636+00:00,2025-03-14 02:15:02.300636+00:00
179051,Isabela Lucas Rocha,"Praça Internacional da Praia, 1124",6,2025-03-19 09:55:01.423200+00:00,2025-03-19 09:55:01.423200+00:00
180866,Simone Pedro Souza,"Beco Visconde do Campo, 7635",17,2025-03-25 17:20:01.797064+00:00,2025-03-25 17:20:01.797064+00:00
182822,Beatriz do Ribeiro,"Via Voluntários da Mata, 6886",28,2025-04-01 12:20:01.369702+00:00,2025-04-01 12:20:01.369702+00:00
184354,Diego Rafael Ribeiro,"Praça Quintino da Lua, 5104",14,2025-04-06 20:00:02.127765+00:00,2025-04-06 20:00:02.127765+00:00
175988,Felipe Márcia Dias,"Rodovia Bandeirantes da Tecnologia, 2179",24,2025-03-08 18:40:01.653211+00:00,2025-03-08 18:40:01.653211+00:00
177520,Lívia Samuel Cardoso,"Rua Santa do Lago, 1584",12,2025-03-14 02:20:01.574875+00:00,2025-03-14 02:20:01.574875+00:00
179052,Marcelo Alice Pinto,"Avenida Santa das Estrelas, 4532",5,2025-03-19 10:00:01.605750+00:00,2025-03-19 10:00:01.605750+00:00
180867,Gustavo Pedro Martins,"Alameda Zumbi dos Viajantes, 7164",28,2025-03-25 17:25:02.087046+00:00,2025-03-25 17:25:02.087046+00:00
182823,Renata Rafael Pinto,"Alameda Libertadores das Acácias, 2842",18,2025-04-01 12:25:01.633337+00:00,2025-04-01 12:25:01.633337+00:00
184355,Lucas José Araújo,"Praça Oliveira da Pedra, 3017",13,2025-04-06 20:05:01.319233+00:00,2025-04-06 20:05:01.319233+00:00
175989,Simone Francisco Nascimento,"Vila Ipiranga das Estrelas, 8593",26,2025-03-08 18:45:01.812047+00:00,2025-03-08 18:45:01.812047+00:00
177521,Lucas Pedro Mendes,"Passagem Vitória Vinhedos, 8841",13,2025-03-14 02:25:01.845749+00:00,2025-03-14 02:25:01.845749+00:00
179053,Beatriz Paula Lima,"Estrada Juscelino dos Navegantes, 1976",2,2025-03-19 10:05:01.848826+00:00,2025-03-19 10:05:01.848826+00:00
180868,Julia Rosa Almeida,"Alameda Palmeiras da Serra, 5277",2,2025-03-25 17:30:01.229130+00:00,2025-03-25 17:30:01.229130+00:00
182824,Henrique Marcos Oliveira,"Beco Imperador do Porto, 8801",19,2025-04-01 12:30:01.815451+00:00,2025-04-01 12:30:01.815451+00:00
184356,Aline Lucas Pereira,"Passagem Nossa Senhora da Colina, 3056",2,2025-04-06 20:10:01.494821+00:00,2025-04-06 20:10:01.494821+00:00
175990,Rafael Carla Almeida,"Praça Marechal da Paz, 655",10,2025-03-08 18:50:01.959550+00:00,2025-03-08 18:50:01.959550+00:00
177522,Tatiana Luís Barbosa,"Beco Imperador da Floresta, 7558",21,2025-03-14 02:30:01.190609+00:00,2025-03-14 02:30:01.190609+00:00
179054,Gabriela e Alves,"Rodovia Marechal da Colina, 4322",13,2025-03-19 10:10:02.063915+00:00,2025-03-19 10:10:02.063915+00:00
180869,Mariana Paula Lima,"Largo Coronel dos Pinhais, 3635",23,2025-03-25 17:35:01.397613+00:00,2025-03-25 17:35:01.397613+00:00
182825,Lucas Fernando Carvalho,"Largo Tocantins do Sol, 8713",6,2025-04-01 12:35:02.134517+00:00,2025-04-01 12:35:02.134517+00:00
184357,Luiz Luís Santos,"Travessa São Pedro das Américas, 4330",13,2025-04-06 20:15:01.724199+00:00,2025-04-06 20:15:01.724199+00:00
175991,Lívia Ricardo Cavalcanti,"Vila Kennedy das Estrelas, 8909",26,2025-03-08 18:55:02.124662+00:00,2025-03-08 18:55:02.124662+00:00
177523,Daniela Fernando Rocha,"Rua Vitória da Praia, 9405",18,2025-03-14 02:35:01.370736+00:00,2025-03-14 02:35:01.370736+00:00
179055,Tatiana Francisco Castro,"Passagem Xavier do Pacífico, 929",13,2025-03-19 10:15:01.250772+00:00,2025-03-19 10:15:01.250772+00:00
180870,Felipe José Almeida,"Avenida Savassi da Aventura, 2653",23,2025-03-25 17:40:01.606522+00:00,2025-03-25 17:40:01.606522+00:00
182826,Gabriel Samuel Martins,"Via Rei do Campo, 1616",23,2025-04-01 12:40:01.377653+00:00,2025-04-01 12:40:01.377653+00:00
184358,Renata Pedro Monteiro,"Largo Vicente do Porto, 5783",10,2025-04-06 20:20:02.155655+00:00,2025-04-06 20:20:02.155655+00:00
175992,Mariana Antônio Barros,"Largo Independência do Lago, 5568",13,2025-03-08 19:00:01.428167+00:00,2025-03-08 19:00:01.428167+00:00
177524,Julia Ricardo Almeida,"Praça Industrial da Pedra, 1340",15,2025-03-14 02:40:01.691270+00:00,2025-03-14 02:40:01.691270+00:00
179056,Mariana Eduardo Oliveira,"Alameda Flores da Estação, 4722",5,2025-03-19 10:20:01.709770+00:00,2025-03-19 10:20:01.709770+00:00
180871,Leonardo João Gomes,"Vila Internacional da Mata, 6214",25,2025-03-25 17:45:01.840312+00:00,2025-03-25 17:45:01.840312+00:00
182827,Beatriz Samuel Carvalho,"Beco São Pedro da Colina, 1211",25,2025-04-01 12:45:01.596299+00:00,2025-04-01 12:45:01.596299+00:00
184359,Vanessa Pedro Moura,"Via Juscelino das Acácias, 3669",11,2025-04-06 20:25:01.344786+00:00,2025-04-06 20:25:01.344786+00:00
175993,Simone Gustavo Pinto,"Estrada Libertadores do Campo, 4816",15,2025-03-08 19:05:01.619945+00:00,2025-03-08 19:05:01.619945+00:00
177525,Daniela Larissa Cardoso,"Via Principal da Pedra, 3038",16,2025-03-14 02:45:01.946065+00:00,2025-03-14 02:45:01.946065+00:00
179057,Mateus Alice Barros,"Beco Tiradentes da Colina, 6685",21,2025-03-19 10:25:01.893439+00:00,2025-03-19 10:25:01.893439+00:00
180872,Carlos Samuel Ribeiro,"Passagem Santana dos Peixes, 5089",3,2025-03-25 17:50:02.052965+00:00,2025-03-25 17:50:02.052965+00:00
182828,Lívia da Moura,"Passagem Tiradentes do Mar, 7818",28,2025-04-01 12:50:01.799654+00:00,2025-04-01 12:50:01.799654+00:00
184360,Lívia do Rocha,"Rodovia Kennedy dos Pinhais, 7251",20,2025-04-06 20:30:01.171507+00:00,2025-04-06 20:30:01.171507+00:00
175994,Henrique Fernando Pereira,"Vila Industrial da Felicidade, 4071",29,2025-03-08 19:10:01.798339+00:00,2025-03-08 19:10:01.798339+00:00
177526,Luiz Lucas Pinto,"Alameda Central Vinhedos, 8199",13,2025-03-14 02:50:01.167527+00:00,2025-03-14 02:50:01.167527+00:00
179058,Mateus Rafael Dias,"Praça Santana do Futuro, 6799",5,2025-03-19 10:30:02.122448+00:00,2025-03-19 10:30:02.122448+00:00
180873,Gabriela da Nascimento,"Alameda Santo do Porto, 603",5,2025-03-25 17:55:01.204303+00:00,2025-03-25 17:55:01.204303+00:00
182829,Patrícia Clara Silva,"Alameda Santana da Vida, 3912",27,2025-04-01 12:55:02.189289+00:00,2025-04-01 12:55:02.189289+00:00
184361,Vanessa Alice Oliveira,"Vila Vitória da Paz, 8605",13,2025-04-06 20:35:01.338826+00:00,2025-04-06 20:35:01.338826+00:00
175995,Mateus Juliana Oliveira,"Vila Nossa Senhora do Lago, 2145",16,2025-03-08 19:15:01.993032+00:00,2025-03-08 19:15:01.993032+00:00
177527,Lucas Leonardo Silva,"Beco Paulista da Vida, 9288",2,2025-03-14 02:55:01.336060+00:00,2025-03-14 02:55:01.336060+00:00
179059,Rafael Juliana Freitas,"Passagem Internacional do Campo, 6798",5,2025-03-19 10:35:01.318764+00:00,2025-03-19 10:35:01.318764+00:00
180874,Rebeca Marcos Lima,"Alameda Marechal da Esperança, 2813",13,2025-03-25 18:00:01.379354+00:00,2025-03-25 18:00:01.379354+00:00
182830,Fernanda Maria Freitas,"Via Vitória das Acácias, 4911",9,2025-04-01 13:00:01.602891+00:00,2025-04-01 13:00:01.602891+00:00
184362,Larissa Juliana Monteiro,"Passagem Industrial das Estrelas, 857",25,2025-04-06 20:40:01.495470+00:00,2025-04-06 20:40:01.495470+00:00
175996,Henrique Pedro Gomes,"Vila Doutor da Liberdade, 624",25,2025-03-08 19:20:01.152727+00:00,2025-03-08 19:20:01.152727+00:00
177528,Marcos Clara Santos,"Alameda Duque da Aventura, 8005",21,2025-03-14 03:00:01.507655+00:00,2025-03-14 03:00:01.507655+00:00
179060,Rafael das Monteiro,"Avenida Tiradentes das Dunas, 9515",28,2025-03-19 10:40:01.482449+00:00,2025-03-19 10:40:01.482449+00:00
180875,Daniela e Campos,"Largo Monteiro da Praia, 3053",29,2025-03-25 18:05:01.569623+00:00,2025-03-25 18:05:01.569623+00:00
182831,Marcelo Paula Almeida,"Beco Imperador da Mata, 4921",11,2025-04-01 13:05:01.945330+00:00,2025-04-01 13:05:01.945330+00:00
184363,Luiz Clara Oliveira,"Praça Monteiro dos Pinhais, 4814",18,2025-04-06 20:45:01.703333+00:00,2025-04-06 20:45:01.703333+00:00
175997,Lucas Ana Santos,"Praça Rei da Colina, 7881",11,2025-03-08 19:25:01.405169+00:00,2025-03-08 19:25:01.405169+00:00
177529,Larissa Francisco Freitas,"Vila Brasil da Serra, 4836",23,2025-03-14 03:05:01.681118+00:00,2025-03-14 03:05:01.681118+00:00
179061,Sara Juliana Pereira,"Rodovia Xavier da Prosperidade, 5410",4,2025-03-19 10:45:01.695992+00:00,2025-03-19 10:45:01.695992+00:00
180876,Tiago e Souza,"Estrada Tocantins da Esperança, 2818",5,2025-03-25 18:10:01.808581+00:00,2025-03-25 18:10:01.808581+00:00
182832,Lívia Antônio Campos,"Estrada Rainha das Acácias, 9126",25,2025-04-01 13:10:02.187292+00:00,2025-04-01 13:10:02.187292+00:00
184364,Marcos de Cardoso,"Alameda Santana da Saúde, 9378",15,2025-04-06 20:50:01.961966+00:00,2025-04-06 20:50:01.961966+00:00
175998,Alexandre Rafael Monteiro,"Rodovia Juscelino dos Navegantes, 6188",13,2025-03-08 19:30:01.551358+00:00,2025-03-08 19:30:01.551358+00:00
177530,Camila Eduardo Lima,"Rodovia Voluntários das Acácias, 3909",10,2025-03-14 03:10:01.965711+00:00,2025-03-14 03:10:01.965711+00:00
179062,Tiago Larissa Carvalho,"Via Coronel do Mar, 3386",19,2025-03-19 10:50:01.920740+00:00,2025-03-19 10:50:01.920740+00:00
180877,Marcos Leonardo Pinto,"Avenida Bandeirantes das Dunas, 6613",13,2025-03-25 18:15:02.038899+00:00,2025-03-25 18:15:02.038899+00:00
182833,Clara Fábio Pinto,"Via Coronel do Pacífico, 3033",6,2025-04-01 13:15:01.464078+00:00,2025-04-01 13:15:01.464078+00:00
184365,Clara Paula Costa,"Passagem São João do Porto, 5700",16,2025-04-06 20:55:01.177329+00:00,2025-04-06 20:55:01.177329+00:00
175999,Mariana Juliana Dias,"Estrada Nossa Senhora do Futuro, 5103",29,2025-03-08 19:35:01.698878+00:00,2025-03-08 19:35:01.698878+00:00
177531,Nathalia Sofia Mendes,"Via Principal da Fonte, 9501",9,2025-03-14 03:15:01.139985+00:00,2025-03-14 03:15:01.139985+00:00
179063,Luiz Ricardo Nascimento,"Rodovia Tiradentes da Inovação, 5279",5,2025-03-19 10:55:02.152370+00:00,2025-03-19 10:55:02.152370+00:00
180878,Luiz Gustavo Rocha,"Beco Tiradentes das Américas, 4034",21,2025-03-25 18:20:01.190776+00:00,2025-03-25 18:20:01.190776+00:00
182834,Daniela Juliana Oliveira,"Passagem Vicente da Vida, 5769",1,2025-04-01 13:20:01.873227+00:00,2025-04-01 13:20:01.873227+00:00
184366,Henrique Sofia Dias,"Passagem Palmeiras da Serra, 1416",25,2025-04-06 21:00:01.338116+00:00,2025-04-06 21:00:01.338116+00:00
176000,Aline Lucas Monteiro,"Travessa Visconde da Colina, 5782",11,2025-03-08 19:40:01.981126+00:00,2025-03-08 19:40:01.981126+00:00
177532,Beatriz Paula Oliveira,"Passagem Visconde da Fonte, 7989",18,2025-03-14 03:20:01.306305+00:00,2025-03-14 03:20:01.306305+00:00
179064,Lívia Antônio Rocha,"Travessa Quintino da Serra, 1574",23,2025-03-19 11:00:01.342274+00:00,2025-03-19 11:00:01.342274+00:00
180879,Julia de Araújo,"Praça Rainha Vinhedos, 8732",5,2025-03-25 18:25:01.456536+00:00,2025-03-25 18:25:01.456536+00:00
182835,Julia Sofia Freitas,"Largo Vitória das Acácias, 6623",19,2025-04-01 13:25:02.137693+00:00,2025-04-01 13:25:02.137693+00:00
184367,Isabela Marcos Freitas,"Estrada Central dos Navegantes, 554",13,2025-04-06 21:05:01.499290+00:00,2025-04-06 21:05:01.499290+00:00
176001,Julia Rafael Freitas,"Travessa Marechal da Esperança, 8007",23,2025-03-08 19:45:01.143603+00:00,2025-03-08 19:45:01.143603+00:00
177533,Lívia da Barbosa,"Vila Padre da Aventura, 9453",5,2025-03-14 03:25:01.489288+00:00,2025-03-14 03:25:01.489288+00:00
179065,Gabriela Rafael Lima,"Passagem Bandeirantes das Rosas, 7612",27,2025-03-19 11:05:01.527286+00:00,2025-03-19 11:05:01.527286+00:00
180880,Gabriel Eduardo Gomes,"Travessa Marquês do Porto, 1270",28,2025-03-25 18:30:01.705923+00:00,2025-03-25 18:30:01.705923+00:00
182836,Lívia Marcos Souza,"Passagem Tocantins da Lua, 1247",29,2025-04-01 13:30:01.308166+00:00,2025-04-01 13:30:01.308166+00:00
184368,Rodrigo Alice Costa,"Rua Duque da Fonte, 2905",16,2025-04-06 21:10:01.664516+00:00,2025-04-06 21:10:01.664516+00:00
176002,Isabela Francisco Dias,"Estrada Duque Vinhedos, 7306",13,2025-03-08 19:50:01.304086+00:00,2025-03-08 19:50:01.304086+00:00
177534,Ana Francisco Martins,"Praça Industrial dos Viajantes, 4891",22,2025-03-14 03:30:01.663170+00:00,2025-03-14 03:30:01.663170+00:00
179066,Isabela João Alves,"Passagem Vicente da Harmonia, 6022",21,2025-03-19 11:10:01.785260+00:00,2025-03-19 11:10:01.785260+00:00
180881,Isabela Larissa Lima,"Praça Rainha do Porto, 6333",7,2025-03-25 18:35:01.971002+00:00,2025-03-25 18:35:01.971002+00:00
182837,Marcelo Carla Barros,"Via Xavier da Lua, 8599",9,2025-04-01 13:35:01.495231+00:00,2025-04-01 13:35:01.495231+00:00
184369,Mateus Larissa Moura,"Avenida Bandeirantes da Estação, 6615",10,2025-04-06 21:15:01.876304+00:00,2025-04-06 21:15:01.876304+00:00
176003,Mariana Juliana Oliveira,"Travessa Vicente do Sol, 8884",28,2025-03-08 19:55:01.464314+00:00,2025-03-08 19:55:01.464314+00:00
177535,Beatriz Pedro Nascimento,"Passagem Central do Pacífico, 5818",17,2025-03-14 03:35:01.873858+00:00,2025-03-14 03:35:01.873858+00:00
179067,Lucas Francisco Rodrigues,"Rua Oliveira da Vida, 7593",11,2025-03-19 11:15:02.045196+00:00,2025-03-19 11:15:02.045196+00:00
180882,Camila Lucas Castro,"Alameda Voluntários das Estrelas, 6675",9,2025-03-25 18:40:01.129069+00:00,2025-03-25 18:40:01.129069+00:00
182838,Isabela Larissa Rodrigues,"Passagem Laranjeiras da Lua, 4026",28,2025-04-01 13:40:01.702141+00:00,2025-04-01 13:40:01.702141+00:00
184370,Henrique Marcos Pinto,"Praça Tocantins das Rosas, 2713",13,2025-04-06 21:20:02.123333+00:00,2025-04-06 21:20:02.123333+00:00
176004,Alexandre Larissa Costa,"Beco Brasil do Progresso, 8741",25,2025-03-08 20:00:01.662770+00:00,2025-03-08 20:00:01.662770+00:00
177536,Caio Pedro Oliveira,"Via Juscelino da Tecnologia, 8772",28,2025-03-14 03:40:02.084354+00:00,2025-03-14 03:40:02.084354+00:00
179068,Marcos e Araújo,"Travessa Imperador das Américas, 5898",9,2025-03-19 11:20:01.276071+00:00,2025-03-19 11:20:01.276071+00:00
180883,Camila Carolina Campos,"Beco Quintino da Colina, 2332",18,2025-03-25 18:45:01.288967+00:00,2025-03-25 18:45:01.288967+00:00
182839,Rafael dos Oliveira,"Vila Libertadores da Harmonia, 6527",24,2025-04-01 13:45:01.920915+00:00,2025-04-01 13:45:01.920915+00:00
184371,Vanessa Ana Dias,"Beco Paulista do Pacífico, 1983",28,2025-04-06 21:25:01.349124+00:00,2025-04-06 21:25:01.349124+00:00
176005,Fernanda da Gomes,"Largo Flores das Rosas, 2898",15,2025-03-08 20:05:01.837288+00:00,2025-03-08 20:05:01.837288+00:00
177537,Luiz Carla Silva,"Rua Santa dos Peixes, 2544",26,2025-03-14 03:45:01.306185+00:00,2025-03-14 03:45:01.306185+00:00
179069,Mateus Antônio Santos,"Praça Imperador da Inovação, 7871",1,2025-03-19 11:25:01.488271+00:00,2025-03-19 11:25:01.488271+00:00
180884,Beatriz Luís Mendes,"Travessa Juscelino do Campo, 9295",21,2025-03-25 18:50:01.481321+00:00,2025-03-25 18:50:01.481321+00:00
182840,Clara Marcos Araújo,"Estrada Visconde do Campo, 9256",7,2025-04-01 13:50:01.141640+00:00,2025-04-01 13:50:01.141640+00:00
184372,Renata Pedro Rodrigues,"Estrada Libertadores dos Pinhais, 8475",13,2025-04-06 21:30:01.297806+00:00,2025-04-06 21:30:01.297806+00:00
176006,Renata Eduardo Campos,"Estrada Savassi da Fonte, 3941",16,2025-03-08 20:10:02.004598+00:00,2025-03-08 20:10:02.004598+00:00
177538,Luiz e Alves,"Praça São João das Américas, 4087",20,2025-03-14 03:50:01.476237+00:00,2025-03-14 03:50:01.476237+00:00
179070,Cristina Carolina Castro,"Rua Santa dos Santos, 4222",2,2025-03-19 11:30:01.615152+00:00,2025-03-19 11:30:01.615152+00:00
180885,Cristina do Rodrigues,"Vila Ipiranga da Paz, 9434",28,2025-03-25 18:55:01.664030+00:00,2025-03-25 18:55:01.664030+00:00
182841,Vanessa Marcos Santos,"Alameda Laranjeiras da Montanha, 9275",16,2025-04-01 13:55:01.326584+00:00,2025-04-01 13:55:01.326584+00:00
184373,Gabriela Antônio Oliveira,"Praça Monteiro da Lua, 7036",4,2025-04-06 21:35:01.489628+00:00,2025-04-06 21:35:01.489628+00:00
176007,Leonardo Marcos Gomes,"Via Nossa Senhora do Futuro, 6221",18,2025-03-08 20:15:01.188807+00:00,2025-03-08 20:15:01.188807+00:00
177539,Marcos e Fernandes,"Vila Independência da Prosperidade, 3913",11,2025-03-14 03:55:01.642644+00:00,2025-03-14 03:55:01.642644+00:00
179071,Caio da Ribeiro,"Praça Rei do Sol, 4102",6,2025-03-19 11:35:01.871147+00:00,2025-03-19 11:35:01.871147+00:00
180886,Leonardo Fábio Cardoso,"Passagem São João do Sol, 7896",28,2025-03-25 19:00:01.919808+00:00,2025-03-25 19:00:01.919808+00:00
